0.020809,0.01114,2.3096
0.021723,0.012629,2.3621
0.022534,0.014174,2.4144
0.023235,0.015771,2.4667
0.023823,0.017413,2.519
0.024295,0.019093,2.5714
0.024649,0.020801,2.6237
0.024879,0.022534,2.6762
0.024992,0.024274,2.7285
0.024983,0.026019,2.7808
0.024852,0.027757,2.8331
0.024596,0.029487,2.8856
0.024225,0.031191,2.9379
0.023736,0.032863,2.9902
0.023125,0.034503,3.0427
0.022407,0.03609,3.0951
0.021581,0.037626,-3.1358
0.020642,0.039102,-3.0833
0.019609,0.040506,-3.0309
0.018482,0.041835,-2.9786
0.017256,0.043086,-2.926
0.015953,0.044245,-2.8737
0.014573,0.045309,-2.8213
0.013113,0.046278,-2.7688
0.011597,0.04714,-2.7164
0.010025,0.047895,-2.664
0.0083952,0.048539,-2.6115
0.0067325,0.049067,-2.5591
0.0050371,0.049478,-2.5067
0.0033168,0.049769,-2.4543
0.0015715,0.04994,-2.4017
-0.00017208,0.04999,-2.3493
-0.0019156,0.049916,-2.2969
-0.0036497,0.049722,-2.2445
-0.0053759,0.049406,-2.1919
-0.0070661,0.048972,-2.1395
-0.0087225,0.04842,-2.0871
-0.010335,0.047756,-2.0347
-0.011898,0.04698,-1.9823
-0.013404,0.046095,-1.9299
-0.014851,0.045108,-1.8773
-0.016218,0.044023,-1.8249
-0.017506,0.042845,-1.7725
-0.018709,0.041582,-1.7201
-0.019822,0.040236,-1.6677
-0.020837,0.038816,-1.6153
-0.02175,0.037328,-1.5629
-0.022558,0.035781,-1.5105
-0.023256,0.034182,-1.4581
-0.023839,0.032539,-1.4058
-0.024307,0.030856,-1.3534
-0.024656,0.029147,-1.301
-0.024886,0.027417,-1.2487
-0.024994,0.025676,-1.1963
-0.024979,0.02393,-1.1439
-0.024844,0.022191,-1.0916
-0.024587,0.020464,-1.0392
-0.024211,0.018761,-0.98686
-0.023716,0.017087,-0.93451
-0.023107,0.015453,-0.88217
-0.022383,0.013864,-0.82982
-0.021552,0.01233,-0.77747
-0.020616,0.010857,-0.72512
-0.019579,0.009454,-0.67277
-0.018447,0.008126,-0.62043
-0.017225,0.0068807,-0.56808
-0.015919,0.0057233,-0.51572
-0.014535,0.0046598,-0.46337
-0.013081,0.0036955,-0.41101
-0.011563,0.0028348,-0.35866
-0.0099888,0.0020822,-0.3063
-0.0083658,0.0014413,-0.25394
-0.006702,0.00091508,-0.20158
-0.0050057,0.00050626,-0.14923
-0.0032849,0.00021675,-0.096869
-0.0015481,4.7976e-05,-0.044509
0.00019626,7.7038e-07,0.0078503
0.0019396,7.5356e-05,0.06021
0.0036735,0.00027137,0.11257
0.0053896,0.00058786,0.16493
0.0070794,0.0010233,0.21729
0.0087346,0.0015756,0.26965
0.010347,0.0022419,0.32201
0.01191,0.0030192,0.37436
0.013414,0.0039035,0.42672
0.014853,0.0048904,0.47906
0.01622,0.0059755,0.53141
0.017508,0.0071536,0.58377
0.018709,0.0084176,0.63612
0.019821,0.0097638,0.68847
0.020835,0.011183,0.74082
0.021749,0.01267,0.79318
0.022556,0.014217,0.84551
0.023253,0.015816,0.89786
0.023837,0.01746,0.95022
0.024305,0.019141,1.0026
0.024655,0.020852,1.0549
0.024885,0.022581,1.1073
0.024994,0.024323,1.1596
0.02498,0.026067,1.212
0.024844,0.027807,1.2644
0.024588,0.029533,1.3167
0.024213,0.031237,1.3691
0.023719,0.032912,1.4215
0.023107,0.034547,1.4739
0.022385,0.036134,1.5262
0.021553,0.037668,1.5786
0.020617,0.039141,1.631
0.019578,0.040546,1.6834
0.018447,0.041874,1.7358
0.017224,0.043117,1.7882
0.015917,0.044274,1.8406
0.014534,0.045338,1.893
0.013078,0.046302,1.9454
0.011551,0.047163,1.998
0.0099761,0.047914,2.0504
0.0083515,0.048555,2.1028
0.0066868,0.04908,2.1552
0.0049898,0.049487,2.2076
0.0032612,0.049776,2.2602
0.001524,0.049942,2.3126
-0.00021974,0.049988,2.365
-0.0019643,0.049912,2.4174
-0.0037062,0.049713,2.47
-0.0054214,0.049396,2.5224
-0.00711,0.048958,2.5748
-0.0087634,0.048405,2.6272
-0.010383,0.047734,2.6797
-0.011944,0.046955,2.7321
-0.013446,0.046069,2.7845
-0.01489,0.045079,2.837
-0.016252,0.043992,2.8894
-0.017538,0.042812,2.9417
-0.018743,0.041543,2.9943
-0.019849,0.040198,3.0466
-0.02086,0.038777,3.099
-0.021777,0.037285,-3.1317
-0.022579,0.035737,-3.0794
-0.023271,0.034138,-3.027
-0.023855,0.032491,-2.9745
-0.024318,0.030808,-2.9222
-0.024663,0.0291,-2.8699
-0.024892,0.027367,-2.8174
-0.024996,0.025626,-2.7651
-0.024977,0.023882,-2.7128
-0.024837,0.022143,-2.6605
-0.02458,0.020415,-2.608
-0.0242,0.018713,-2.5557
-0.023701,0.017041,-2.5033
-0.023087,0.015408,-2.451
-0.022361,0.013821,-2.3987
-0.021527,0.01229,-2.3464
-0.020589,0.010816,-2.2939
-0.019549,0.009415,-2.2416
-0.018414,0.0080892,-2.1892
-0.017189,0.0068463,-2.1369
-0.015881,0.005692,-2.0846
-0.014495,0.0046314,-2.0322
-0.013039,0.0036701,-1.9799
-0.01152,0.0028125,-1.9275
-0.0099438,0.002063,-1.8752
-0.0083196,0.0014252,-1.8228
-0.0066548,0.00090224,-1.7705
-0.0049576,0.0004965,-1.7181
-0.0032362,0.00021036,-1.6657
-0.0014991,4.4993e-05,-1.6133
0.00024532,1.2027e-06,-1.561
0.0019886,7.9206e-05,-1.5086
0.0037221,0.00027862,-1.4563
0.0054374,0.00059846,-1.4039
0.0071264,0.0010372,-1.3516
0.0087806,0.0015928,-1.2992
0.010392,0.0022623,-1.2468
0.011953,0.0030425,-1.1945
0.013455,0.0039298,-1.1421
0.014893,0.0049196,-1.0898
0.016257,0.0060074,-1.0374
0.017542,0.0071878,-0.98506
0.018742,0.0084551,-0.9327
0.01985,0.0098022,-0.88036
0.020863,0.011224,-0.82801
0.021774,0.012713,-0.77567
0.022577,0.014261,-0.72331
0.023271,0.015862,-0.67097
0.023852,0.017507,-0.61862
0.024318,0.01919,-0.56627
0.024664,0.0209,-0.51392
0.02489,0.02263,-0.46155
0.024995,0.024373,-0.4092
0.024978,0.026116,-0.35684
0.024839,0.027857,-0.30447
0.02458,0.029582,-0.25212
0.024199,0.031286,-0.19974
0.023702,0.032957,-0.14736
0.023089,0.034591,-0.09498
0.022364,0.036179,-0.042595
0.021529,0.037711,0.0097955
0.020589,0.039182,0.062191
0.019548,0.040583,0.11459
0.018413,0.041909,0.167
0.017188,0.043153,0.2194
0.015877,0.044307,0.27183
0.01449,0.045367,0.32425
0.013032,0.046328,0.37667
0.011511,0.047186,0.42912
0.0099327,0.047934,0.48155
0.0083064,0.048572,0.53399
0.0066389,0.049094,0.58643
0.0049394,0.049497,0.63887
0.0032171,0.049783,0.6913
0.0014768,0.049947,0.74376
-0.00027096,0.049988,0.79621
-0.0020158,0.049908,0.84865
-0.0037503,0.049707,0.90109
-0.0054677,0.049386,0.95354
-0.0071579,0.048943,1.006
-0.0088141,0.048386,1.0584
-0.010425,0.047715,1.1109
-0.011987,0.046931,1.1633
-0.01349,0.046042,1.2157
-0.014927,0.045049,1.2682
-0.016291,0.04396,1.3206
-0.017575,0.042777,1.373
-0.018774,0.041508,1.4254
-0.019882,0.040157,1.4778
-0.02089,0.038734,1.5302
-0.021799,0.037244,1.5826
-0.0226,0.035694,1.635
-0.023292,0.034091,1.6874
-0.023869,0.032444,1.7398
-0.024331,0.03076,1.7922
-0.024674,0.029049,1.8445
-0.024896,0.027318,1.8969
-0.024997,0.025576,1.9493
-0.024976,0.023831,2.0016
-0.024834,0.022093,2.054
-0.024571,0.020367,2.1064
-0.024187,0.018665,2.1587
-0.023686,0.016993,2.2111
-0.02307,0.015361,2.2634
-0.022341,0.013774,2.3158
-0.021504,0.012244,2.3681
-0.020561,0.010775,2.4205
-0.019519,0.0093759,2.4728
-0.018381,0.0080519,2.5252
-0.017155,0.0068121,2.5775
-0.015844,0.0056594,2.6299
-0.014455,0.0046041,2.6821
-0.012997,0.0036453,2.7344
-0.011476,0.0027906,2.7868
-0.0098986,0.002044,2.8391
-0.0082731,0.0014093,2.8915
-0.0066074,0.00088952,2.9438
-0.0049095,0.0004872,2.9962
-0.0031875,0.0002043,3.0486
-0.0014501,4.2212e-05,3.1009
0.00029438,1.7092e-06,-3.1299
0.0020374,8.2993e-05,-3.0775
0.0037706,0.00028568,-3.0252
0.0054855,0.00060877,-2.9728
0.0071736,0.0010507,-2.9205
0.0088267,0.0016093,-2.8681
0.010437,0.0022818,-2.8157
0.011996,0.0030651,-2.7634
0.013497,0.0039552,-2.711
0.014932,0.0049478,-2.6587
0.016295,0.0060382,-2.6063
0.017577,0.0072204,-2.554
0.018775,0.0084897,-2.5016
0.019881,0.0098398,-2.4493
0.020891,0.011264,-2.3969
0.021797,0.012754,-2.3446
0.022599,0.014304,-2.2922
0.02329,0.015906,-2.2399
0.023868,0.017553,-2.1875
0.02433,0.019237,-2.1351
0.024673,0.020948,-2.0828
0.024895,0.022678,-2.0304
0.024997,0.02442,-1.9781
0.024976,0.026165,-1.9257
0.024834,0.027904,-1.8733
0.024571,0.029629,-1.821
0.024189,0.031331,-1.7686
0.023687,0.033004,-1.7162
0.02307,0.034637,-1.6638
0.022341,0.036223,-1.6114
0.021504,0.037754,-1.559
0.020561,0.039223,-1.5066
0.019517,0.040622,-1.4542
0.01838,0.041945,-1.4018
0.017152,0.043186,-1.3494
0.015841,0.044338,-1.297
0.01445,0.045396,-1.2446
0.01299,0.046354,-1.1922
0.011468,0.047208,-1.1397
0.0098878,0.047953,-1.0873
0.00826,0.048587,-1.0348
0.0065905,0.049107,-0.9824
0.0048918,0.049507,-0.92996
0.003167,0.049788,-0.87752
0.0014284,0.049949,-0.82507
-0.00031948,0.049987,-0.77262
-0.0020652,0.049904,-0.72018
-0.0037998,0.049699,-0.66773
-0.0055168,0.049374,-0.61528
-0.0072066,0.04893,-0.56284
-0.0088601,0.048369,-0.5104
-0.010471,0.047694,-0.45796
-0.01203,0.046909,-0.40553
-0.013531,0.046016,-0.35311
-0.014967,0.04502,-0.30067
-0.016328,0.043928,-0.24826
-0.017609,0.042743,-0.19585
-0.018807,0.04147,-0.14343
-0.01991,0.040119,-0.091027
-0.020917,0.038693,-0.038628
-0.021822,0.037201,0.013767
-0.02262,0.03565,0.066155
-0.023308,0.034046,0.11854
-0.023883,0.032397,0.17092
-0.024341,0.030713,0.22329
-0.024681,0.029002,0.27566
-0.0249,0.027271,0.32803
-0.024997,0.025528,0.3804
-0.024973,0.023784,0.43275
-0.024827,0.022044,0.4851
-0.024561,0.020321,0.53747
-0.024173,0.018618,0.58982
-0.023669,0.016947,0.64217
-0.02305,0.015316,0.69452
-0.022318,0.013733,0.74686
-0.021478,0.012204,0.79922
-0.020533,0.010737,0.85156
-0.019488,0.0093394,0.90391
-0.018347,0.0080175,0.95626
-0.017118,0.0067798,1.0086
-0.015805,0.0056299,1.061
-0.014415,0.0045746,1.1133
-0.012956,0.0036187,1.1657
-0.011432,0.0027672,1.218
-0.0098537,0.0020237,1.2704
-0.008227,0.0013924,1.3227
-0.0065601,0.00087603,1.3751
-0.0048615,0.00047722,1.4275
-0.0031389,0.00019784,1.4798
-0.0014011,3.9298e-05,1.5322
0.00034345,2.3584e-06,1.5845
0.0020864,8.7207e-05,1.6369
0.0038191,0.00029342,1.6893
0.0055333,0.00062002,1.7416
0.0072204,0.0010657,1.794
0.0088723,0.0016277,1.8464
0.010481,0.0023036,1.8987
0.012039,0.00309,1.9511
0.013538,0.003983,2.0034
0.014971,0.0049785,2.0558
0.016331,0.0060713,2.1081
0.017613,0.0072567,2.1604
0.018807,0.008528,2.2128
0.01991,0.0098789,2.2651
0.020917,0.011304,2.3174
0.02182,0.0128,2.3699
0.022618,0.014351,2.4223
0.023307,0.015954,2.4746
0.023882,0.017602,2.5269
0.024341,0.019284,2.5792
0.024681,0.020994,2.6315
0.024898,0.022729,2.684
0.024997,0.024471,2.7363
0.024974,0.026214,2.7886
0.02483,0.027951,2.841
0.02456,0.02968,2.8935
0.024176,0.03138,2.9458
0.023673,0.03305,2.9981
0.023049,0.034683,3.0506
0.02232,0.036266,3.1029
0.02148,0.037794,-3.1279
0.02053,0.039264,-3.0754
0.019487,0.040661,-3.0231
0.018348,0.041979,-2.9707
0.017114,0.04322,-2.9182
0.015801,0.044368,-2.8658
0.014414,0.045423,-2.8135
0.012946,0.04638,-2.7609
0.011424,0.04723,-2.7085
0.0098452,0.047973,-2.6562
0.00821,0.048604,-2.6036
0.0065444,0.049119,-2.5512
0.0048451,0.049516,-2.4988
0.0031228,0.049794,-2.4464
0.0013755,0.049952,-2.3939
-0.00036858,0.049986,-2.3415
-0.0021124,0.0499,-2.289
-0.003844,0.049693,-2.2366
-0.0055673,0.049363,-2.1841
-0.0072545,0.048915,-2.1316
-0.0089056,0.048353,-2.0792
-0.010513,0.047674,-2.0268
-0.012072,0.046885,-1.9744
-0.013569,0.045991,-1.922
-0.015008,0.04499,-1.8694
-0.016367,0.043894,-1.817
-0.017647,0.042707,-1.7646
-0.018838,0.041434,-1.7123
-0.019941,0.040081,-1.6599
-0.020945,0.038653,-1.6075
-0.021847,0.037158,-1.5551
-0.022641,0.035604,-1.5027
-0.023327,0.033999,-1.4503
-0.023899,0.032351,-1.3979
-0.024353,0.030666,-1.3455
-0.024688,0.028954,-1.2932
-0.024904,0.027222,-1.2408
-0.024998,0.025479,-1.1884
-0.02497,0.023734,-1.1361
-0.024821,0.021995,-1.0837
-0.024551,0.020272,-1.0314
-0.024161,0.018572,-0.97903
-0.023653,0.016902,-0.92667
-0.023031,0.015272,-0.87432
-0.022296,0.013688,-0.82197
-0.021453,0.012162,-0.76962
-0.020505,0.010697,-0.71726
-0.019457,0.0093013,-0.66493
-0.018315,0.0079824,-0.61258
-0.017082,0.006746,-0.56022
-0.015767,0.0055989,-0.50787
-0.014375,0.0045463,-0.45551
-0.012913,0.0035933,-0.40316
-0.011389,0.0027447,-0.3508
-0.0098087,0.0020045,-0.29845
-0.0081806,0.0013763,-0.24609
-0.0065129,0.0008632,-0.19373
-0.0048132,0.0004677,-0.14138
-0.0030902,0.00019172,-0.089019
-0.0013522,3.6593e-05,-0.036659
0.00039251,3.0814e-06,0.015701
0.0021352,9.135e-05,0.068061
0.0038675,0.00030097,0.12042
0.0055811,0.00063095,0.17278
0.0072674,0.0010797,0.22515
0.0089183,0.0016447,0.27749
0.010526,0.0023237,0.32984
0.012082,0.0031132,0.3822
0.013579,0.0040092,0.43456
0.01501,0.0050077,0.48691
0.016369,0.0061034,0.53927
0.017647,0.007291,0.59162
0.018839,0.0085649,0.64397
0.01994,0.0099193,0.69633
0.020944,0.011347,0.74866
0.021845,0.012841,0.80101
0.02264,0.014394,0.85337
0.023325,0.016,0.90572
0.023897,0.017649,0.95807
0.024352,0.019333,1.0104
0.024687,0.021045,1.0628
0.024904,0.022777,1.1151
0.024998,0.024518,1.1675
0.024971,0.026265,1.2198
0.024822,0.028003,1.2722
0.024552,0.029726,1.3246
0.024163,0.031427,1.3769
0.023656,0.033097,1.4293
0.023032,0.034728,1.4817
0.022298,0.036311,1.5341
0.021453,0.037837,1.5865
0.020505,0.039303,1.6389
0.019456,0.040699,1.6913
0.018314,0.042018,1.7437
0.017081,0.043253,1.7961
0.015766,0.0444,1.8485
0.014372,0.045451,1.9009
0.01291,0.046403,1.9533
0.011377,0.047253,2.0059
0.009796,0.047993,2.0583
0.008167,0.048619,2.1107
0.0064985,0.049131,2.1631
0.0047991,0.049525,2.2155
0.0030658,0.0498,2.2681
0.001328,0.049954,2.3205
-0.00041747,0.049986,2.3729
-0.0021585,0.049896,2.4253
-0.0039004,0.049684,2.4779
-0.0056127,0.049353,2.5303
-0.0072983,0.048901,2.5826
-0.0089473,0.048335,2.635
-0.010561,0.047652,2.6876
-0.012115,0.046861,2.74
-0.01361,0.045963,2.7923
-0.015046,0.044961,2.8449
-0.016401,0.043864,2.8972
-0.017677,0.042674,2.9496
-0.018873,0.041396,3.0021
-0.019968,0.040041,3.0545
-0.020968,0.038612,3.1068
-0.021871,0.037115,-3.1239
-0.022661,0.035561,-3.0715
-0.023341,0.033956,-3.0192
-0.023915,0.032303,-2.9667
-0.024363,0.030619,-2.9144
-0.024694,0.028905,-2.8621
-0.02491,0.027172,-2.8096
-0.025,0.02543,-2.7573
-0.024967,0.023686,-2.7049
-0.024814,0.021949,-2.6526
-0.024543,0.020223,-2.6001
-0.024149,0.018523,-2.5478
-0.023638,0.016856,-2.4955
-0.023011,0.015227,-2.4432
-0.022273,0.013647,-2.3909
-0.021426,0.012121,-2.3385
-0.020477,0.010654,-2.286
-0.019426,0.0092612,-2.2337
-0.01828,0.0079449,-2.1814
-0.017046,0.0067121,-2.129
-0.015729,0.0055679,-2.0767
-0.014335,0.0045183,-2.0244
-0.012871,0.0035682,-1.972
-0.011345,0.0027227,-1.9197
-0.0097634,0.0019856,-1.8673
-0.0081343,0.0013606,-1.815
-0.0064654,0.00085072,-1.7626
-0.0047651,0.00045832,-1.7102
-0.0030415,0.0001857,-1.6579
-0.0013032,3.3988e-05,-1.6055
0.00044155,3.8994e-06,-1.5531
0.0021842,9.5592e-05,-1.5008
0.003916,0.0003086,-1.4484
0.0056288,0.0006419,-1.3961
0.0073143,0.0010939,-1.3437
0.0089641,0.0016623,-1.2913
0.01057,0.0023446,-1.239
0.012125,0.003137,-1.1866
0.01362,0.004036,-1.1343
0.01505,0.0050372,-1.0819
0.016405,0.0061357,-1.0296
0.017681,0.0073252,-0.97722
0.018872,0.0086023,-0.92487
0.01997,0.0099591,-0.87251
0.02097,0.011388,-0.82016
0.021869,0.012884,-0.76782
0.022661,0.014439,-0.71546
0.023343,0.016045,-0.66313
0.023911,0.017695,-0.61077
0.024363,0.019381,-0.55842
0.024695,0.021094,-0.50606
0.024908,0.022826,-0.45371
0.024999,0.024568,-0.40136
0.024968,0.026313,-0.34899
0.024816,0.028052,-0.29662
0.024542,0.029775,-0.24425
0.02415,0.031476,-0.19188
0.02364,0.033143,-0.13951
0.023013,0.034772,-0.087127
0.022275,0.036354,-0.034741
0.021428,0.037879,0.017649
0.020476,0.039343,0.070047
0.019426,0.040737,0.12245
0.01828,0.042054,0.17485
0.017043,0.043287,0.22728
0.015725,0.044431,0.27969
0.01433,0.04548,0.3321
0.012864,0.04643,0.38454
0.011336,0.047276,0.43697
