177,6571.3,1751.5,1332.9
178,6570.2,1750.1,1340.3
179,6569.1,1748.7,1347.8
180,6568,1747.3,1355.2
181,6566.9,1745.8,1362.6
182,6565.7,1744.4,1370
183,6564.6,1743,1377.5
184,6563.4,1741.6,1384.9
185,6562.3,1740.1,1392.3
186,6561.1,1738.7,1399.7
187,6559.9,1737.3,1407.2
188,6558.7,1735.8,1414.6
189,6557.5,1734.4,1422
190,6556.3,1732.9,1429.4
191,6555.1,1731.5,1436.8
192,6553.9,1730,1444.2
193,6552.7,1728.6,1451.7
194,6551.4,1727.1,1459.1
195,6550.2,1725.7,1466.5
196,6549,1724.2,1473.9
197,6547.7,1722.8,1481.3
198,6546.4,1721.3,1488.7
199,6545.2,1719.9,1496.1
200,6543.9,1718.4,1503.5
201,6542.6,1716.9,1510.9
202,6541.3,1715.5,1518.3
203,6540,1714,1525.7
204,6538.7,1712.5,1533.1
205,6537.4,1711.1,1540.4
206,6536,1709.6,1547.8
207,6534.7,1708.1,1555.2
208,6533.4,1706.6,1562.6
209,6532,1705.1,1570
210,6530.6,1703.7,1577.4
211,6529.3,1702.2,1584.7
212,6527.9,1700.7,1592.1
213,6526.5,1699.2,1599.5
214,6525.1,1697.7,1606.9
215,6523.7,1696.2,1614.2
216,6522.3,1694.7,1621.6
217,6520.9,1693.2,1629
218,6519.5,1691.7,1636.3
219,6518.1,1690.2,1643.7
220,6516.6,1688.7,1651
221,6515.2,1687.2,1658.4
222,6513.7,1685.7,1665.8
223,6512.3,1684.2,1673.1
224,6510.8,1682.7,1680.5
225,6509.3,1681.2,1687.8
226,6507.9,1679.6,1695.2
227,6506.4,1678.1,1702.5
228,6504.9,1676.6,1709.9
229,6503.4,1675.1,1717.2
230,6501.8,1673.6,1724.5
231,6500.3,1672,1731.9
232,6498.8,1670.5,1739.2
233,6497.3,1669,1746.5
234,6495.7,1667.4,1753.9
235,6494.2,1665.9,1761.2
236,6492.6,1664.4,1768.5
237,6491,1662.8,1775.9
238,6489.4,1661.3,1783.2
239,6487.9,1659.8,1790.5
240,6486.3,1658.2,1797.8
241,6484.7,1656.7,1805.1
242,6483.1,1655.1,1812.5
243,6481.4,1653.6,1819.8
244,6479.8,1652,1827.1
245,6478.2,1650.5,1834.4
246,6476.6,1648.9,1841.7
247,6474.9,1647.3,1849
248,6473.3,1645.8,1856.3
249,6471.6,1644.2,1863.6
250,6469.9,1642.7,1870.9
251,6468.2,1641.1,1878.2
252,6466.6,1639.5,1885.5
253,6464.9,1638,1892.8
254,6463.2,1636.4,1900.1
255,6461.5,1634.8,1907.3
256,6459.7,1633.2,1914.6
257,6458,1631.7,1921.9
258,6456.3,1630.1,1929.2
259,6454.5,1628.5,1936.5
260,6452.8,1626.9,1943.7
261,6451,1625.3,1951
262,6449.3,1623.7,1958.3
263,6447.5,1622.2,1965.5
264,6445.7,1620.6,1972.8
265,6443.9,1619,1980.1
266,6442.2,1617.4,1987.3
267,6440.4,1615.8,1994.6
268,6438.5,1614.2,2001.8
269,6436.7,1612.6,2009.1
270,6434.9,1611,2016.4
271,6433.1,1609.4,2023.6
272,6431.2,1607.8,2030.8
273,6429.4,1606.2,2038.1
274,6427.5,1604.6,2045.3
275,6425.7,1602.9,2052.6
276,6423.8,1601.3,2059.8
277,6421.9,1599.7,2067
278,6420,1598.1,2074.3
279,6418.1,1596.5,2081.5
280,6416.2,1594.8,2088.7
281,6414.3,1593.2,2095.9
282,6412.4,1591.6,2103.2
283,6410.5,1590,2110.4
284,6408.6,1588.3,2117.6
285,6406.6,1586.7,2124.8
286,6404.7,1585.1,2132
287,6402.7,1583.4,2139.2
288,6400.8,1581.8,2146.4
289,6398.8,1580.2,2153.6
290,6396.8,1578.5,2160.8
291,6394.8,1576.9,2168
292,6392.8,1575.2,2175.2
293,6390.8,1573.6,2182.4
294,6388.8,1571.9,2189.6
295,6386.8,1570.3,2196.8
296,6384.8,1568.6,2204
297,6382.7,1567,2211.2
298,6380.7,1565.3,2218.4
299,6378.7,1563.7,2225.5
300,6376.6,1562,2232.7
301,6374.5,1560.4,2239.9
302,6372.5,1558.7,2247.1
303,6370.4,1557,2254.2
304,6368.3,1555.4,2261.4
305,6366.2,1553.7,2268.5
306,6364.1,1552,2275.7
307,6362,1550.3,2282.9
308,6359.9,1548.7,2290
309,6357.8,1547,2297.2
310,6355.7,1545.3,2304.3
311,6353.5,1543.6,2311.5
312,6351.4,1542,2318.6
313,6349.2,1540.3,2325.7
314,6347.1,1538.6,2332.9
315,6344.9,1536.9,2340
316,6342.7,1535.2,2347.1
317,6340.5,1533.5,2354.3
318,6338.3,1531.8,2361.4
319,6336.1,1530.1,2368.5
320,6333.9,1528.4,2375.6
321,6331.7,1526.7,2382.7
322,6329.5,1525,2389.9
323,6327.3,1523.3,2397
324,6325,1521.6,2404.1
325,6322.8,1519.9,2411.2
326,6320.5,1518.2,2418.3
327,6318.3,1516.5,2425.4
328,6316,1514.8,2432.5
329,6313.7,1513.1,2439.6
330,6311.5,1511.4,2446.7
331,6309.2,1509.7,2453.8
332,6306.9,1507.9,2460.8
333,6304.6,1506.2,2467.9
334,6302.3,1504.5,2475
335,6299.9,1502.8,2482.1
336,6297.6,1501,2489.2
337,6295.3,1499.3,2496.2
338,6292.9,1497.6,2503.3
339,6290.6,1495.9,2510.4
340,6288.2,1494.1,2517.4
341,6285.9,1492.4,2524.5
342,6283.5,1490.7,2531.5
343,6281.1,1488.9,2538.6
344,6278.7,1487.2,2545.6
345,6276.3,1485.4,2552.7
346,6273.9,1483.7,2559.7
347,6271.5,1481.9,2566.8
348,6269.1,1480.2,2573.8
349,6266.7,1478.5,2580.8
350,6264.2,1476.7,2587.9
351,6261.8,1474.9,2594.9
352,6259.4,1473.2,2601.9
353,6256.9,1471.4,2608.9
354,6254.4,1469.7,2616
355,6252,1467.9,2623
356,6249.5,1466.2,2630
357,6247,1464.4,2637
358,6244.5,1462.6,2644
359,6242,1460.9,2651
360,6239.5,1459.1,2658
361,6237,1457.3,2665
362,6234.5,1455.6,2672
363,6232,1453.8,2679
364,6229.4,1452,2686
365,6226.9,1450.2,2692.9
366,6224.3,1448.5,2699.9
367,6221.8,1446.7,2706.9
368,6219.2,1444.9,2713.9
369,6216.6,1443.1,2720.8
370,6214,1441.3,2727.8
371,6211.5,1439.5,2734.8
372,6208.9,1437.8,2741.7
373,6206.3,1436,2748.7
374,6203.7,1434.2,2755.7
375,6201,1432.4,2762.6
376,6198.4,1430.6,2769.5
377,6195.8,1428.8,2776.5
378,6193.1,1427,2783.4
379,6190.5,1425.2,2790.4
380,6187.8,1423.4,2797.3
381,6185.2,1421.6,2804.2
382,6182.5,1419.8,2811.2
383,6179.8,1418,2818.1
384,6177.1,1416.2,2825
385,6174.4,1414.3,2831.9
386,6171.8,1412.5,2838.8
387,6169,1410.7,2845.8
388,6166.3,1408.9,2852.7
389,6163.6,1407.1,2859.6
390,6160.9,1405.3,2866.5
391,6158.1,1403.4,2873.4
392,6155.4,1401.6,2880.3
393,6152.7,1399.8,2887.1
394,6149.9,1398,2894
395,6147.1,1396.1,2900.9
396,6144.4,1394.3,2907.8
397,6141.6,1392.5,2914.7
398,6138.8,1390.7,2921.5
399,6136,1388.8,2928.4
400,6133.2,1387,2935.3
401,6130.4,1385.1,2942.1
402,6127.6,1383.3,2949
403,6124.7,1381.5,2955.9
404,6121.9,1379.6,2962.7
405,6119.1,1377.8,2969.6
406,6116.2,1375.9,2976.4
407,6113.4,1374.1,2983.2
408,6110.5,1372.2,2990.1
409,6107.6,1370.4,2996.9
410,6104.8,1368.5,3003.8
411,6101.9,1366.7,3010.6
412,6099,1364.8,3017.4
413,6096.1,1363,3024.2
414,6093.2,1361.1,3031
415,6090.3,1359.2,3037.9
416,6087.4,1357.4,3044.7
417,6084.4,1355.5,3051.5
418,6081.5,1353.7,3058.3
419,6078.6,1351.8,3065.1
420,6075.6,1349.9,3071.9
421,6072.7,1348,3078.7
422,6069.7,1346.2,3085.4
423,6066.7,1344.3,3092.2
424,6063.8,1342.4,3099
425,6060.8,1340.6,3105.8
426,6057.8,1338.7,3112.6
427,6054.8,1336.8,3119.3
428,6051.8,1334.9,3126.1
429,6048.8,1333,3132.8
430,6045.8,1331.1,3139.6
431,6042.7,1329.3,3146.4
432,6039.7,1327.4,3153.1
433,6036.7,1325.5,3159.9
434,6033.6,1323.6,3166.6
435,6030.5,1321.7,3173.3
436,6027.5,1319.8,3180.1
437,6024.4,1317.9,3186.8
438,6021.3,1316,3193.5
439,6018.3,1314.1,3200.3
440,6015.2,1312.2,3207
441,6012.1,1310.3,3213.7
442,6009,1308.4,3220.4
443,6005.8,1306.5,3227.1
444,6002.7,1304.6,3233.8
445,5999.6,1302.7,3240.5
446,5996.5,1300.8,3247.2
447,5993.3,1298.9,3253.9
448,5990.2,1297,3260.6
449,5987,1295,3267.3
450,5983.9,1293.1,3274
451,5980.7,1291.2,3280.6
452,5977.5,1289.3,3287.3
453,5974.3,1287.4,3294
454,5971.1,1285.4,3300.6
455,5967.9,1283.5,3307.3
456,5964.7,1281.6,3314
457,5961.5,1279.7,3320.6
458,5958.3,1277.7,3327.3
459,5955.1,1275.8,3333.9
460,5951.8,1273.9,3340.6
461,5948.6,1271.9,3347.2
462,5945.3,1270,3353.8
463,5942.1,1268.1,3360.5
464,5938.8,1266.1,3367.1
465,5935.6,1264.2,3373.7
466,5932.3,1262.3,3380.3
467,5929,1260.3,3386.9
468,5925.7,1258.4,3393.5
469,5922.4,1256.4,3400.2
470,5919.1,1254.5,3406.8
471,5915.8,1252.5,3413.4
472,5912.5,1250.6,3419.9
473,5909.1,1248.6,3426.5
474,5905.8,1246.7,3433.1
475,5902.5,1244.7,3439.7
476,5899.1,1242.8,3446.3
477,5895.8,1240.8,3452.9
478,5892.4,1238.9,3459.4
479,5889,1236.9,3466
480,5885.7,1234.9,3472.5
481,5882.3,1233,3479.1
482,5878.9,1231,3485.7
483,5875.5,1229.1,3492.2
484,5872.1,1227.1,3498.7
485,5868.7,1225.1,3505.3
486,5865.3,1223.1,3511.8
487,5861.8,1221.2,3518.4
488,5858.4,1219.2,3524.9
489,5855,1217.2,3531.4
490,5851.5,1215.3,3537.9
491,5848.1,1213.3,3544.4
492,5844.6,1211.3,3551
493,5841.1,1209.3,3557.5
494,5837.7,1207.3,3564
495,5834.2,1205.4,3570.5
496,5830.7,1203.4,3577
497,5827.2,1201.4,3583.4
498,5823.7,1199.4,3589.9
499,5820.2,1197.4,3596.4
500,5816.7,1195.4,3602.9
501,5813.2,1193.4,3609.4
502,5809.6,1191.4,3615.8
503,5806.1,1189.4,3622.3
504,5802.6,1187.4,3628.7
505,5799,1185.4,3635.2
506,5795.5,1183.4,3641.7
507,5791.9,1181.4,3648.1
508,5788.3,1179.4,3654.5
509,5784.8,1177.4,3661
510,5781.2,1175.4,3667.4
511,5777.6,1173.4,3673.8
512,5774,1171.4,3680.3
513,5770.4,1169.4,3686.7
514,5766.8,1167.4,3693.1
515,5763.1,1165.4,3699.5
516,5759.5,1163.4,3705.9
517,5755.9,1161.4,3712.3
518,5752.3,1159.4,3718.7
519,5748.6,1157.3,3725.1
520,5745,1155.3,3731.5
521,5741.3,1153.3,3737.9
522,5737.6,1151.3,3744.3
523,5734,1149.3,3750.7
524,5730.3,1147.2,3757
525,5726.6,1145.2,3763.4
526,5722.9,1143.2,3769.8
527,5719.2,1141.2,3776.1
528,5715.5,1139.1,3782.5
529,5711.8,1137.1,3788.8
530,5708.1,1135.1,3795.2
531,5704.3,1133,3801.5
532,5700.6,1131,3807.8
533,5696.9,1129,3814.2
534,5693.1,1126.9,3820.5
535,5689.4,1124.9,3826.8
536,5685.6,1122.9,3833.1
537,5681.8,1120.8,3839.4
538,5678.1,1118.8,3845.8
539,5674.3,1116.7,3852.1
540,5670.5,1114.7,3858.4
541,5666.7,1112.6,3864.7
542,5662.9,1110.6,3870.9
543,5659.1,1108.5,3877.2
544,5655.3,1106.5,3883.5
545,5651.4,1104.4,3889.8
546,5647.6,1102.4,3896.1
547,5643.8,1100.3,3902.3
548,5639.9,1098.3,3908.6
549,5636.1,1096.2,3914.8
550,5632.2,1094.2,3921.1
551,5628.4,1092.1,3927.3
552,5624.5,1090,3933.6
553,5620.6,1088,3939.8
554,5616.8,1085.9,3946.1
555,5612.9,1083.8,3952.3
556,5609,1081.8,3958.5
557,5605.1,1079.7,3964.7
558,5601.2,1077.6,3971
559,5597.2,1075.6,3977.2
560,5593.3,1073.5,3983.4
561,5589.4,1071.4,3989.6
562,5585.5,1069.4,3995.8
563,5581.5,1067.3,4002
564,5577.6,1065.2,4008.2
565,5573.6,1063.1,4014.3
566,5569.7,1061.1,4020.5
567,5565.7,1059,4026.7
568,5561.7,1056.9,4032.9
569,5557.7,1054.8,4039
570,5553.7,1052.7,4045.2
571,5549.8,1050.6,4051.3
572,5545.8,1048.6,4057.5
573,5541.7,1046.5,4063.6
574,5537.7,1044.4,4069.8
