168,144.23,0.23897,1.1352
169,147.23,0.20172,1.0487
170,150.23,0.16734,0.96006
171,153.23,0.13594,0.86936
172,156.23,0.10762,0.77682
173,159.23,0.082458,0.68264
174,162.22,0.060533,0.58701
175,165.22,0.041912,0.49014
176,168.22,0.026654,0.39223
177,171.22,0.014803,0.29349
178,174.22,0.0063975,0.19412
179,177.22,0.0014617,0.094349
180,-179.78,1.1035e-05,-0.0056224
181,-176.78,0.0020502,-0.10558
182,-173.78,0.0075729,-0.20531
183,-170.78,0.016563,-0.30459
184,-167.78,0.028992,-0.40323
185,-164.78,0.044823,-0.501
186,-161.78,0.064007,-0.5977
187,-158.78,0.086487,-0.69313
188,-155.78,0.11219,-0.78709
189,-152.78,0.14105,-0.87937
190,-149.78,0.17296,-0.96979
191,-146.78,0.20784,-1.0582
192,-143.78,0.24558,-1.1443
193,-140.78,0.28605,-1.228
194,-137.78,0.32914,-1.3092
195,-134.78,0.37472,-1.3876
196,-131.78,0.42264,-1.4631
197,-128.78,0.47275,-1.5355
198,-125.78,0.52491,-1.6048
199,-122.78,0.57895,-1.6707
200,-119.78,0.6347,-1.7332
201,-116.78,0.69199,-1.7922
202,-113.78,0.75064,-1.8474
203,-110.78,0.81047,-1.899
204,-107.78,0.8713,-1.9466
205,-104.78,0.93292,-1.9904
206,-101.78,0.99515,-2.0302
207,-98.777,1.0578,-2.0659
208,-95.777,1.1206,-2.0976
209,-92.777,1.1835,-2.1252
210,-89.776,1.2462,-2.1486
211,-86.776,1.3085,-2.1679
212,-83.775,1.3701,-2.183
213,-80.774,1.431,-2.194
214,-77.774,1.4909,-2.2008
215,-74.773,1.5496,-2.2036
216,-71.771,1.6069,-2.2024
217,-68.77,1.6627,-2.1971
218,-65.769,1.7166,-2.188
219,-62.767,1.7686,-2.1749
220,-59.765,1.8185,-2.1581
221,-56.763,1.866,-2.1377
222,-53.761,1.9111,-2.1136
223,-50.759,1.9535,-2.0861
224,-47.757,1.9932,-2.0552
225,-44.755,2.0298,-2.0212
226,-41.752,2.0634,-1.984
227,-38.749,2.0937,-1.9439
228,-35.746,2.1207,-1.901
229,-32.744,2.1442,-1.8556
230,-29.74,2.1641,-1.8076
231,-26.737,2.1803,-1.7574
232,-23.734,2.1927,-1.705
233,-20.731,2.2012,-1.6508
234,-17.728,2.2059,-1.5947
235,-14.724,2.2065,-1.5372
236,-11.721,2.203,-1.4783
237,-8.7176,2.1955,-1.4182
238,-5.7143,2.1838,-1.3571
239,-2.7109,2.168,-1.2953
240,0.29239,2.1481,-1.233
241,3.2956,2.124,-1.1703
242,6.2988,2.0957,-1.1074
243,9.3019,2.0634,-1.0446
244,12.305,2.027,-0.98202
245,15.308,1.9865,-0.9199
246,18.311,1.9421,-0.85843
247,21.313,1.8937,-0.79779
248,24.316,1.8416,-0.73819
249,27.318,1.7856,-0.6798
250,30.321,1.7261,-0.62281
251,33.323,1.663,-0.5674
252,36.325,1.5964,-0.51374
253,39.327,1.5266,-0.462
254,42.328,1.4536,-0.41233
255,45.33,1.3776,-0.36489
256,48.331,1.2987,-0.31983
257,51.332,1.2171,-0.27728
258,54.333,1.1329,-0.23737
259,57.334,1.0464,-0.20023
260,60.335,0.95761,-0.16597
261,63.336,0.86684,-0.1347
262,66.336,0.77424,-0.1065
263,69.337,0.68001,-0.081469
264,72.337,0.58433,-0.05968
265,75.337,0.48742,-0.0412
266,78.337,0.38948,-0.026083
267,81.337,0.29071,-0.014378
268,84.337,0.19133,-0.0061174
269,87.337,0.091541,-0.0013283
270,90.337,-0.0084335,-2.4827e-05
271,93.337,-0.10839,-0.0022111
272,96.337,-0.2081,-0.0078805
273,99.337,-0.30737,-0.017016
274,102.34,-0.40597,-0.02959
275,105.34,-0.50371,-0.045565
276,108.34,-0.60037,-0.064893
277,111.34,-0.69575,-0.087514
278,114.34,-0.78965,-0.11336
279,117.34,-0.88187,-0.14235
280,120.34,-0.97222,-0.17441
281,123.34,-1.0605,-0.20942
282,126.34,-1.1466,-0.24729
283,129.34,-1.2302,-0.2879
284,132.34,-1.3112,-0.33112
285,135.35,-1.3895,-0.37682
286,138.35,-1.4649,-0.42487
287,141.35,-1.5372,-0.47512
288,144.35,-1.6063,-0.5274
289,147.35,-1.6721,-0.58156
290,150.35,-1.7345,-0.63743
291,153.36,-1.7933,-0.69484
292,156.36,-1.8484,-0.75361
293,159.36,-1.8998,-0.81355
294,162.36,-1.9473,-0.87448
295,165.37,-1.9909,-0.93621
296,168.37,-2.0305,-0.99853
297,171.37,-2.066,-1.0613
298,174.38,-2.0975,-1.1242
299,177.38,-2.1248,-1.1871
300,-179.62,-2.1481,-1.2499
301,-176.61,-2.1671,-1.3122
302,-173.61,-2.182,-1.3739
303,-170.61,-2.1928,-1.4349
304,-167.6,-2.1995,-1.4948
305,-164.6,-2.2021,-1.5535
306,-161.6,-2.2006,-1.6108
307,-158.59,-2.1952,-1.6665
308,-155.59,-2.1858,-1.7204
309,-152.59,-2.1726,-1.7724
310,-149.58,-2.1556,-1.8222
311,-146.58,-2.135,-1.8697
312,-143.58,-2.1108,-1.9147
313,-140.58,-2.0831,-1.957
314,-137.57,-2.0521,-1.9965
315,-134.57,-2.0179,-2.0331
316,-131.57,-1.9806,-2.0665
317,-128.57,-1.9404,-2.0967
318,-125.56,-1.8975,-2.1235
319,-122.56,-1.8519,-2.1468
320,-119.56,-1.8039,-2.1665
321,-116.56,-1.7536,-2.1826
322,-113.56,-1.7012,-2.1948
323,-110.56,-1.6469,-2.2031
324,-107.55,-1.5909,-2.2076
325,-104.55,-1.5333,-2.208
326,-101.55,-1.4744,-2.2043
327,-98.551,-1.4144,-2.1966
328,-95.55,-1.3534,-2.1847
329,-92.549,-1.2916,-2.1687
330,-89.549,-1.2293,-2.1485
331,-86.549,-1.1667,-2.1242
332,-83.548,-1.1039,-2.0958
333,-80.548,-1.0411,-2.0633
334,-77.548,-0.97866,-2.0266
335,-74.548,-0.91664,-1.986
336,-71.548,-0.85527,-1.9414
337,-68.548,-0.79474,-1.8929
338,-65.548,-0.73525,-1.8405
339,-62.548,-0.67698,-1.7845
340,-59.548,-0.62011,-1.7247
341,-56.548,-0.56482,-1.6615
342,-53.548,-0.51128,-1.5948
343,-50.549,-0.45966,-1.5249
344,-47.549,-0.41012,-1.4517
345,-44.549,-0.36281,-1.3756
346,-41.549,-0.31788,-1.2966
347,-38.549,-0.27546,-1.2149
348,-35.55,-0.23569,-1.1306
349,-32.55,-0.19868,-1.044
350,-29.55,-0.16456,-0.95517
351,-26.55,-0.13342,-0.86433
352,-23.55,-0.10536,-0.77167
353,-20.55,-0.080474,-0.67738
354,-17.55,-0.058827,-0.58165
355,-14.55,-0.040489,-0.4847
356,-11.55,-0.025517,-0.38672
357,-8.5502,-0.013957,-0.28793
358,-5.5502,-0.0058427,-0.18853
359,-2.5502,-0.0012005,-0.088733
360,0.44979,-4.4138e-05,0.011245
361,3.4498,-0.0023775,0.11119
362,6.4498,-0.0081935,0.21089
363,9.4498,-0.017475,0.31014
364,12.45,-0.030193,0.40872
365,15.45,-0.04631,0.50642
366,18.45,-0.065776,0.60304
367,21.45,-0.088533,0.69837
368,24.45,-0.11451,0.79221
369,27.449,-0.14363,0.88437
370,30.449,-0.1758,0.97465
371,33.449,-0.21093,1.0629
372,36.449,-0.24891,1.1488
373,39.449,-0.28961,1.2324
374,42.449,-0.33293,1.3133
375,45.449,-0.37872,1.3915
376,48.448,-0.42684,1.4668
377,51.448,-0.47714,1.539
378,54.448,-0.52948,1.608
379,57.448,-0.58368,1.6737
380,60.448,-0.63958,1.736
381,63.447,-0.69701,1.7947
382,66.447,-0.75579,1.8497
383,69.447,-0.81573,1.9009
384,72.447,-0.87665,1.9483
385,75.447,-0.93836,1.9918
386,78.447,-1.0007,2.0313
387,81.448,-1.0634,2.0668
388,84.448,-1.1262,2.0982
389,87.448,-1.1891,2.1254
390,90.449,-1.2518,2.1485
391,93.449,-1.3141,2.1675
392,96.45,-1.3757,2.1824
393,99.45,-1.4366,2.1931
394,102.45,-1.4964,2.1996
395,105.45,-1.555,2.2021
396,108.45,-1.6123,2.2006
397,111.45,-1.6679,2.1951
398,114.46,-1.7217,2.1856
399,117.46,-1.7736,2.1723
400,120.46,-1.8233,2.1553
401,123.46,-1.8707,2.1346
402,126.46,-1.9156,2.1103
403,129.47,-1.9579,2.0825
404,132.47,-1.9973,2.0514
405,135.47,-2.0338,2.0171
406,138.47,-2.0671,1.9798
407,141.48,-2.0972,1.9395
408,144.48,-2.124,1.8965
409,147.48,-2.1472,1.8508
410,150.48,-2.1669,1.8027
411,153.49,-2.1828,1.7523
412,156.49,-2.1949,1.6999
413,159.49,-2.2032,1.6455
414,162.5,-2.2076,1.5894
415,165.5,-2.2079,1.5317
416,168.5,-2.2041,1.4728
417,171.51,-2.1963,1.4126
418,174.51,-2.1844,1.3515
419,177.51,-2.1683,1.2897
420,-179.48,-2.148,1.2274
421,-176.48,-2.1236,1.1647
422,-173.48,-2.0951,1.1018
423,-170.47,-2.0625,1.039
424,-167.47,-2.0257,0.97653
425,-164.47,-1.985,0.91448
426,-161.46,-1.9403,0.85309
427,-158.46,-1.8917,0.79256
428,-155.46,-1.8392,0.73307
429,-152.46,-1.783,0.67481
430,-149.45,-1.7232,0.61796
431,-146.45,-1.6599,0.56271
432,-143.45,-1.5931,0.50922
433,-140.45,-1.523,0.45766
434,-137.45,-1.4498,0.40818
435,-134.45,-1.3736,0.36095
436,-131.44,-1.2945,0.3161
437,-128.44,-1.2127,0.27377
438,-125.44,-1.1283,0.2341
439,-122.44,-1.0416,0.19721
440,-119.44,-0.95272,0.1632
441,-116.44,-0.86181,0.13218
442,-113.44,-0.76909,0.10425
443,-110.44,-0.67474,0.079495
444,-107.44,-0.57897,0.057985
445,-104.44,-0.48198,0.039787
446,-101.44,-0.38397,0.024958
447,-98.438,-0.28515,0.013542
448,-95.438,-0.18573,0.0055736
449,-92.438,-0.085924,0.0010781
450,-89.438,0.014056,6.8964e-05
451,-86.438,0.114,0.0025494
452,-83.438,0.21369,0.0085121
453,-80.438,0.31291,0.017939
454,-77.438,0.41146,0.030803
455,-74.437,0.50913,0.047063
456,-71.437,0.60571,0.066672
457,-68.437,0.70099,0.08957
458,-65.436,0.79477,0.11569
459,-62.436,0.88686,0.14495
460,-59.435,0.97706,0.17726
461,-56.434,1.0652,0.21252
462,-53.433,1.1511,0.25063
463,-50.432,1.2345,0.29147
464,-47.431,1.3154,0.33492
465,-44.43,1.3935,0.38083
466,-41.428,1.4686,0.42908
467,-38.427,1.5407,0.47951
468,-35.425,1.6096,0.53197
469,-32.423,1.6752,0.5863
470,-29.421,1.7373,0.64232
471,-26.418,1.7958,0.69987
472,-23.416,1.8507,0.75877
473,-20.413,1.9017,0.81882
474,-17.41,1.949,0.87985
475,-14.408,1.9923,0.94165
476,-11.405,2.0316,1.004
477,-8.4016,2.0668,1.0668
478,-5.3984,2.098,1.1298
479,-2.3952,2.1251,1.1928
480,0.60804,2.148,1.2555
481,3.6113,2.1668,1.3178
482,6.6147,2.1814,1.3795
483,9.618,2.1919,1.4404
484,12.621,2.1983,1.5003
485,15.625,2.2006,1.5589
486,18.628,2.1988,1.6161
487,21.631,2.1931,1.6717
488,24.635,2.1835,1.7256
489,27.638,2.17,1.7774
490,30.641,2.1528,1.8271
491,33.644,2.1319,1.8744
492,36.647,2.1074,1.9192
493,39.649,2.0795,1.9614
494,42.652,2.0483,2.0007
495,45.655,2.0139,2.037
496,48.657,1.9764,2.0702
497,51.659,1.936,2.1002
498,54.661,1.8929,2.1268
499,57.663,1.8471,2.1498
500,60.665,1.799,2.1693
501,63.667,1.7485,2.1851
502,66.669,1.696,2.197
503,69.67,1.6416,2.2051
504,72.671,1.5855,2.2092
505,75.672,1.5279,2.2094
506,78.673,1.4689,2.2054
507,81.674,1.4088,2.1974
508,84.675,1.3478,2.1852
509,87.675,1.286,2.1689
510,90.676,1.2237,2.1485
511,93.676,1.1611,2.1239
512,96.677,1.0983,2.0952
513,99.677,1.0356,2.0623
514,102.68,0.97317,2.0254
515,105.68,0.91122,1.9845
516,108.68,0.84994,1.9396
517,111.68,0.78951,1.8908
518,114.68,0.73013,1.8382
519,117.68,0.67199,1.7819
520,120.68,0.61527,1.7219
521,123.68,0.56013,1.6584
522,126.68,0.50677,1.5915
523,129.68,0.45533,1.5213
524,132.68,0.40598,1.4479
525,135.68,0.35888,1.3716
526,138.68,0.31416,1.2924
527,141.68,0.27197,1.2105
528,144.68,0.23243,1.126
529,147.68,0.19567,1.0393
530,150.68,0.1618,0.95027
531,153.67,0.13092,0.8593
532,156.67,0.10313,0.76651
533,159.67,0.07851,0.67211
534,162.67,0.057142,0.57629
535,165.67,0.039087,0.47925
536,168.67,0.024402,0.38121
537,171.67,0.013132,0.28237
538,174.67,0.0053099,0.18293
539,177.67,0.00096132,0.083116
540,-179.33,9.9308e-05,-0.016867
541,-176.33,0.0027268,-0.1168
542,-173.33,0.008836,-0.21648
543,-170.33,0.018409,-0.31569
544,-167.33,0.031416,-0.41421
545,-164.33,0.047818,-0.51184
546,-161.33,0.067566,-0.60837
547,-158.33,0.090599,-0.7036
548,-155.33,0.11685,-0.79733
549,-152.33,0.14623,-0.88935
550,-149.33,0.17866,-0.97949
551,-146.33,0.21404,-1.0675
552,-143.33,0.25226,-1.1533
553,-140.33,0.2932,-1.2367
554,-137.33,0.33673,-1.3175
555,-134.33,0.38273,-1.3954
556,-131.33,0.43105,-1.4705
557,-128.33,0.48154,-1.5425
558,-125.33,0.53406,-1.6113
559,-122.33,0.58842,-1.6768
560,-119.33,0.64448,-1.7388
561,-116.33,0.70205,-1.7972
562,-113.33,0.76095,-1.8519
563,-110.33,0.821,-1.9029
564,-107.33,0.88202,-1.95
565,-104.33,0.94381,-1.9932
566,-101.33,1.0062,-2.0324
567,-98.328,1.0689,-2.0676
568,-95.327,1.1318,-2.0987
569,-92.327,1.1947,-2.1257
570,-89.327,1.2574,-2.1485
571,-86.326,1.3197,-2.1672
572,-83.325,1.3813,-2.1817
573,-80.325,1.4421,-2.1921
574,-77.324,1.5019,-2.1984
575,-74.323,1.5605,-2.2006
576,-71.321,1.6176,-2.1988
577,-68.32,1.6731,-2.193
578,-65.319,1.7269,-2.1833
579,-62.317,1.7786,-2.1697
580,-59.315,1.8282,-2.1524
581,-56.313,1.8754,-2.1315
582,-53.311,1.9202,-2.1069
583,-50.309,1.9622,-2.0789
584,-47.307,2.0015,-2.0476
585,-44.304,2.0377,-2.0131
586,-41.302,2.0708,-1.9756
587,-38.299,2.1007,-1.9351
588,-35.296,2.1272,-1.8919
589,-32.293,2.1502,-1.8461
590,-29.29,2.1696,-1.7978
591,-26.287,2.1853,-1.7473
592,-23.284,2.1972,-1.6947
593,-20.281,2.2052,-1.6402
594,-17.277,2.2092,-1.584
595,-14.274,2.2093,-1.5263
596,-11.271,2.2053,-1.4672
597,-8.2674,2.1971,-1.4071
598,-5.264,2.1849,-1.3459
599,-2.2607,2.1685,-1.2841
600,0.7426,2.148,-1.2217
601,3.7458,2.1233,-1.159
602,6.749,2.0945,-1.0962
603,9.7521,2.0615,-1.0335
604,12.755,2.0245,-0.97104
605,15.758,1.9835,-0.90906
606,18.761,1.9385,-0.84776
607,21.764,1.8896,-0.78733
608,24.766,1.8369,-0.72795
609,27.768,1.7804,-0.66983
610,30.771,1.7204,-0.61313
611,33.773,1.6567,-0.55803
612,36.775,1.5897,-0.50471
613,39.777,1.5194,-0.45333
614,42.778,1.446,-0.40405
615,45.78,1.3696,-0.35702
616,48.781,1.2903,-0.31238
617,51.782,1.2083,-0.27029
618,54.783,1.1237,-0.23085
619,57.784,1.0369,-0.1942
620,60.785,0.94782,-0.16044
621,63.785,0.85677,-0.12969
622,66.786,0.76393,-0.10203
623,69.786,0.66947,-0.077542
624,72.787,0.5736,-0.05631
625,75.787,0.47653,-0.038396
626,78.787,0.37845,-0.023854
627,81.787,0.27959,-0.012728
628,84.787,0.18013,-0.0050518
629,87.787,0.080307,-0.00085002
630,90.787,-0.019678,-0.00013517
631,93.787,-0.11961,-0.0029097
632,96.787,-0.21927,-0.0091656
633,99.787,-0.31846,-0.018884
634,102.79,-0.41695,-0.032036
635,105.79,-0.51454,-0.048582
636,108.79,-0.61103,-0.068473
637,111.79,-0.70621,-0.091647
638,114.79,-0.79988,-0.11804
639,117.79,-0.89184,-0.14756
640,120.79,-0.9819,-0.18013
641,123.79,-1.0699,-0.21564
642,126.79,-1.1556,-0.25399
643,129.79,-1.2388,-0.29506
644,132.79,-1.3195,-0.33873
645,135.8,-1.3974,-0.38486
646,138.8,-1.4723,-0.43331
647,141.8,-1.5442,-0.48393
648,144.8,-1.6129,-0.53656
649,147.8,-1.6782,-0.59105
650,150.8,-1.74,-0.64723
651,153.81,-1.7983,-0.70492
652,156.81,-1.8529,-0.76393
653,159.81,-1.9037,-0.82409
654,162.81,-1.9506,-0.88522
655,165.82,-1.9937,-0.9471
656,168.82,-2.0327,-1.0096
657,171.82,-2.0677,-1.0724
658,174.83,-2.0985,-1.1354
659,177.83,-2.1253,-1.1984
660,-179.17,-2.1479,-1.2611
661,-176.16,-2.1664,-1.3234
662,-173.16,-2.1808,-1.3851
663,-170.16,-2.1909,-1.4459
664,-167.15,-2.197,-1.5058
665,-164.15,-2.199,-1.5643
666,-161.15,-2.197,-1.6215
667,-158.14,-2.191,-1.677
668,-155.14,-2.1811,-1.7307
669,-152.14,-2.1674,-1.7824
670,-149.13,-2.1499,-1.8319
671,-146.13,-2.1287,-1.8791
672,-143.13,-2.104,-1.9237
673,-140.13,-2.0759,-1.9657
674,-137.12,-2.0445,-2.0048
675,-134.12,-2.0098,-2.0409
676,-131.12,-1.9722,-2.0739
677,-128.12,-1.9316,-2.1037
678,-125.11,-1.8883,-2.13
679,-122.11,-1.8424,-2.1528
680,-119.11,-1.7941,-2.1721
681,-116.11,-1.7435,-2.1876
682,-113.11,-1.6909,-2.1992
683,-110.11,-1.6364,-2.2071
684,-107.1,-1.5801,-2.2109
685,-104.1,-1.5224,-2.2107
686,-101.1,-1.4634,-2.2065
687,-98.101,-1.4032,-2.1982
688,-95.1,-1.3422,-2.1858
689,-92.1,-1.2804,-2.1692
690,-89.099,-1.2181,-2.1484
691,-86.099,-1.1554,-2.1235
692,-83.098,-1.0927,-2.0945
693,-80.098,-1.0301,-2.0614
694,-77.098,-0.96769,-2.0242
695,-74.098,-0.90581,-1.983
696,-71.098,-0.84461,-1.9378
697,-68.098,-0.78429,-1.8887
698,-65.098,-0.72503,-1.8358
699,-62.098,-0.66702,-1.7792
700,-59.098,-0.61044,-1.719
701,-56.099,-0.55546,-1.6553
702,-53.099,-0.50226,-1.5881
703,-50.099,-0.45101,-1.5177
704,-47.099,-0.40186,-1.4441
705,-44.099,-0.35496,-1.3676
706,-41.099,-0.31045,-1.2882
707,-38.1,-0.26849,-1.2061
708,-35.1,-0.22919,-1.1215
709,-32.1,-0.19267,-1.0345
710,-29.1,-0.15905,-0.94537
711,-26.1,-0.12843,-0.85425
712,-23.1,-0.10091,-0.76134
713,-20.1,-0.076568,-0.66683
714,-17.1,-0.055478,-0.57092
715,-14.1,-0.037707,-0.4738
716,-11.1,-0.023309,-0.3757
717,-8.1004,-0.012329,-0.2768
718,-5.1004,-0.0047991,-0.17733
719,-2.1004,-0.00074423,-0.077498
720,0.89958,-0.00017655,0.022489
721,3.8996,-0.0030981,0.12241
722,6.8996,-0.0095005,0.22206
723,9.8996,-0.019364,0.32123
724,12.9,-0.03266,0.41969
725,15.899,-0.049348,0.51725
726,18.899,-0.069377,0.61369
727,21.899,-0.092686,0.70882
728,24.899,-0.11921,0.80243
729,27.899,-0.14885,0.89433
730,30.899,-0.18154,0.98432
731,33.899,-0.21717,1.0722
732,36.899,-0.25562,1.1578
733,39.899,-0.29679,1.241
734,42.898,-0.34055,1.3216
735,45.898,-0.38676,1.3994
736,48.898,-0.43528,1.4742
737,51.898,-0.48596,1.546
738,54.898,-0.53865,1.6146
739,57.897,-0.59318,1.6798
740,60.897,-0.64939,1.7415
741,63.897,-0.70709,1.7997
742,66.897,-0.76612,1.8541
743,69.897,-0.82628,1.9049
744,72.897,-0.88739,1.9517
745,75.897,-0.94926,1.9946
746,78.897,-1.0117,2.0335
747,81.897,-1.0745,2.0684
748,84.898,-1.1374,2.0992
749,87.898,-1.2004,2.1259
750,90.898,-1.263,2.1484
751,93.899,-1.3253,2.1668
752,96.9,-1.3869,2.1811
753,99.9,-1.4477,2.1912
754,102.9,-1.5074,2.1972
755,105.9,-1.5659,2.1991
756,108.9,-1.6229,2.197
757,111.9,-1.6783,2.1909
758,114.91,-1.732,2.1809
759,117.91,-1.7836,2.1671
760,120.91,-1.833,2.1495
761,123.91,-1.8801,2.1283
762,126.91,-1.9247,2.1035
763,129.92,-1.9665,2.0753
764,132.92,-2.0056,2.0438
765,135.92,-2.0416,2.0091
766,138.92,-2.0746,1.9713
767,141.93,-2.1042,1.9307
768,144.93,-2.1305,1.8873
769,147.93,-2.1532,1.8413
770,150.93,-2.1724,1.7929
771,153.94,-2.1878,1.7422
772,156.94,-2.1994,1.6895
773,159.94,-2.2071,1.6349
774,162.95,-2.2109,1.5786
775,165.95,-2.2107,1.5208
776,168.95,-2.2063,1.4617
777,171.96,-2.1979,1.4015
778,174.96,-2.1854,1.3403
779,177.96,-2.1687,1.2785
780,-179.03,-2.1479,1.2161
781,-176.03,-2.1229,1.1534
782,-173.03,-2.0938,1.0906
783,-170.02,-2.0606,1.028
784,-167.02,-2.0233,0.96555
785,-164.02,-1.9819,0.90365
786,-161.01,-1.9367,0.84244
787,-158.01,-1.8875,0.78211
788,-155.01,-1.8345,0.72285
789,-152.01,-1.7778,0.66485
790,-149,-1.7175,0.6083
791,-146,-1.6536,0.55336
792,-143,-1.5864,0.50021
793,-140,-1.5158,0.44901
794,-137,-1.4422,0.39993
795,-134,-1.3655,0.3531
796,-130.99,-1.286,0.30869
797,-127.99,-1.2038,0.26682
798,-124.99,-1.1191,0.22762
799,-121.99,-1.0321,0.19121
800,-118.99,-0.94291,0.15771
801,-115.99,-0.85172,0.12721
802,-112.99,-0.75875,0.09982
